!IPSummaryDump 1.3
!creator "ipsumdump -tL -r tcp2_enp132s0f0np0_2911.pcap"
!host inetlab-04
!runtime 1543576359.238223939 (Fri Nov 30 12:12:39 2018)
!data timestamp payload_len
1543522135.488510 0
1543522135.489620 1448
1543522135.490832 1448
1543522135.490880 0
1543522135.492043 1448
1543522135.493253 1448
1543522135.493356 0
1543522135.494465 1448
1543522135.495675 1448
1543522135.495771 0
1543522135.496887 1448
1543522135.498097 1448
1543522135.498198 0
1543522135.499309 1448
1543522135.500521 1448
1543522135.500566 0
1543522135.501732 1448
1543522135.502943 1448
1543522135.502988 0
1543522135.504154 1448
1543522135.505366 1448
1543522135.505465 0
1543522135.506576 1448
1543522135.507789 1448
1543522135.507889 0
1543522135.508999 1448
1543522135.510210 1448
1543522135.510307 0
1543522135.511421 1448
1543522135.512632 1448
1543522135.512678 0
1543522135.513844 1448
1543522135.515054 1448
1543522135.515156 0
1543522135.516266 1448
1543522135.517478 1448
1543522135.517523 0
1543522135.518688 1448
1543522135.519899 1448
1543522135.519998 0
1543522135.521111 1448
1543522135.522322 1448
1543522135.522418 0
1543522135.523533 1448
1543522135.524744 1448
1543522135.524845 0
1543522135.525955 1448
1543522135.527167 1448
1543522135.527212 0
1543522135.528378 1448
1543522135.529591 1448
1543522135.529691 0
1543522135.530801 1448
1543522135.532011 1448
1543522135.532107 0
1543522135.533223 1448
1543522135.534434 1448
1543522135.534535 0
1543522135.535645 1448
1543522135.536857 1448
1543522135.536958 0
1543522135.538067 1448
1543522135.539279 1448
1543522135.539323 0
1543522135.540491 1448
1543522135.541701 1448
1543522135.541802 0
1543522135.542912 1448
1543522135.544124 1448
1543522135.544169 0
1543522135.545335 1448
1543522135.546546 1448
1543522135.546644 0
1543522135.547757 1448
1543522135.548968 1448
1543522135.549069 0
1543522135.550180 1448
1543522135.551391 1448
1543522135.551491 0
1543522135.552602 1448
1543522135.553814 1448
1543522135.553858 0
1543522135.555024 1448
1543522135.556235 1448
1543522135.556281 0
1543522135.557447 1448
1543522135.558658 1448
1543522135.558755 0
1543522135.559869 1448
1543522135.561080 1448
1543522135.561181 0
1543522135.562292 1448
1543522135.563504 1448
1543522135.563601 0
1543522135.564714 1448
1543522135.565924 1448
1543522135.565971 0
1543522135.567137 1448
1543522135.568347 1448
1543522135.568448 0
1543522135.569559 1448
1543522135.570770 1448
1543522135.570818 0
1543522135.571981 1448
1543522135.573192 1448
1543522135.573291 0
1543522135.574404 1448
1543522135.575615 1448
1543522135.575712 0
1543522135.576826 1448
1543522135.578036 1448
1543522135.578084 0
1543522135.579248 1448
1543522135.580460 1448
1543522135.580505 0
1543522135.581671 1448
1543522135.582882 1448
1543522135.582928 0
1543522135.584100 1448
1543522135.585307 1448
1543522135.585411 0
1543522135.586519 1448
1543522135.587729 1448
1543522135.587806 0
1543522135.588938 1448
1543522135.590149 1448
1543522135.590245 0
1543522135.591359 1448
1543522135.592570 1448
1543522135.592613 0
1543522135.593782 1448
1543522135.594993 1448
1543522135.595089 0
1543522135.596204 1448
1543522135.597416 1448
1543522135.597472 0
1543522135.598627 1448
1543522135.599837 1448
1543522135.599882 0
1543522135.601049 1448
1543522135.602260 1448
1543522135.602356 0
1543522135.603472 1448
1543522135.604682 1448
1543522135.604780 0
1543522135.605894 1448
1543522135.607105 1448
1543522135.607203 0
1543522135.608316 1448
1543522135.609527 1448
1543522135.609570 0
1543522135.610739 1448
1543522135.611949 1448
1543522135.612046 0
1543522135.613161 1448
1543522135.614372 1448
1543522135.614420 0
1543522135.615583 1448
1543522135.616795 1448
1543522135.616891 0
1543522135.618006 1448
1543522135.619217 1448
1543522135.619312 0
1543522135.620429 1448
1543522135.621641 1448
1543522135.621690 0
1543522135.622851 1448
1543522135.624063 1448
1543522135.624118 0
1543522135.625274 1448
1543522135.626485 1448
1543522135.626532 0
1543522135.627696 1448
1543522135.628907 1448
1543522135.629006 0
1543522135.630119 1448
1543522135.631330 1448
1543522135.631429 0
1543522135.632541 1448
1543522135.633752 1448
1543522135.633854 0
1543522135.634963 1448
1543522135.636174 1448
1543522135.636218 0
1543522135.637387 1448
1543522135.638597 1448
1543522135.638696 0
1543522135.639809 1448
1543522135.641020 1448
1543522135.641063 0
1543522135.642231 1448
1543522135.643442 1448
1543522135.643541 0
1543522135.644653 1448
1543522135.645864 1448
1543522135.645961 0
1543522135.647076 1448
1543522135.648287 1448
1543522135.648336 0
1543522135.649498 1448
1543522135.650710 1448
1543522135.650758 0
1543522135.651920 1448
1543522135.653131 1448
1543522135.653178 0
1543522135.654343 1448
1543522135.655553 1448
1543522135.655652 0
1543522135.656767 1448
1543522135.657976 1448
1543522135.658075 0
1543522135.659188 1448
1543522135.660399 1448
1543522135.660500 0
1543522135.661610 1448
1543522135.662821 1448
1543522135.662868 0
1543522135.664033 1448
1543522135.665243 1448
1543522135.665342 0
1543522135.666455 1448
1543522135.667667 1448
1543522135.667712 0
1543522135.668877 1448
1543522135.670088 1448
1543522135.670187 0
1543522135.671300 1448
1543522135.672512 1448
1543522135.672609 0
1543522135.673722 1448
1543522135.674933 1448
1543522135.675034 0
1543522135.676145 1448
1543522135.677356 1448
1543522135.677404 0
1543522135.678566 1448
1543522135.679778 1448
1543522135.679825 0
1543522135.680989 1448
1543522135.682200 1448
1543522135.682299 0
1543522135.683413 1448
1543522135.684622 1448
1543522135.684722 0
1543522135.685834 1448
1543522135.687045 1448
1543522135.687144 0
1543522135.688257 1448
1543522135.689467 1448
1543522135.689513 0
1543522135.690680 1448
1543522135.691889 1448
1543522135.691990 0
1543522135.693101 1448
1543522135.694314 1448
1543522135.694359 0
1543522135.695524 1448
1543522135.696736 1448
1543522135.696835 0
1543522135.697946 1448
1543522135.699157 1448
1543522135.699254 0
1543522135.700369 1448
1543522135.701579 1448
1543522135.701681 0
1543522135.702791 1448
1543522135.704002 1448
1543522135.704053 0
1543522135.705213 1448
1543522135.706424 1448
1543522135.706469 0
1543522135.707635 1448
1543522135.708846 1448
1543522135.708946 0
1543522135.710058 1448
1543522135.711269 1448
1543522135.711369 0
1543522135.712481 1448
1543522135.713692 1448
1543522135.713791 0
1543522135.714903 1448
1543522135.716113 1448
1543522135.716159 0
1543522135.717326 1448
1543522135.718539 1448
1543522135.718638 0
1543522135.719748 1448
1543522135.720960 1448
1543522135.721003 0
1543522135.722170 1448
1543522135.723381 1448
1543522135.723481 0
1543522135.724593 1448
1543522135.725803 1448
1543522135.725901 0
1543522135.727016 1448
1543522135.728226 1448
1543522135.728327 0
1543522135.729437 1448
1543522135.730649 1448
1543522135.730697 0
1543522135.731859 1448
1543522135.733071 1448
1543522135.733117 0
1543522135.734282 1448
1543522135.735494 1448
1543522135.735591 0
1543522135.736705 1448
1543522135.737916 1448
1543522135.738018 0
1543522135.739127 1448
1543522135.740339 1448
1543522135.740438 0
1543522135.741549 1448
1543522135.742760 1448
1543522135.742806 0
1543522135.743973 1448
1543522135.745183 1448
1543522135.745281 0
1543522135.746394 1448
1543522135.747605 1448
1543522135.747651 0
1543522135.748816 1448
1543522135.750028 1448
1543522135.750127 0
1543522135.751239 1448
1543522135.752450 1448
1543522135.752548 0
1543522135.753662 1448
1543522135.754872 1448
1543522135.754950 0
1543522135.756084 1448
1543522135.757295 1448
1543522135.757342 0
1543522135.758506 1448
1543522135.759717 1448
1543522135.759762 0
1543522135.760928 1448
1543522135.762139 1448
1543522135.762237 0
1543522135.763351 1448
1543522135.764562 1448
1543522135.764663 0
1543522135.765773 1448
1543522135.766985 1448
1543522135.767083 0
1543522135.768195 1448
1543522135.769407 1448
1543522135.769456 0
1543522135.770619 1448
1543522135.771829 1448
1543522135.771927 0
1543522135.773041 1448
1543522135.774252 1448
1543522135.774300 0
1543522135.775465 1448
1543522135.776675 1448
1543522135.776773 0
1543522135.777885 1448
1543522135.779096 1448
1543522135.779196 0
1543522135.780308 1448
1543522135.781518 1448
1543522135.781621 0
1543522135.782730 1448
1543522135.783941 1448
1543522135.783991 0
1543522135.785152 1448
1543522135.786363 1448
1543522135.786410 0
1543522135.787575 1448
1543522135.788786 1448
1543522135.788884 0
1543522135.789998 1448
1543522135.791208 1448
1543522135.791309 0
1543522135.792420 1448
1543522135.793632 1448
1543522135.793731 0
1543522135.794843 1448
1543522135.796053 1448
1543522135.796100 0
1543522135.797265 1448
1543522135.798475 1448
1543522135.798518 0
1543522135.799687 1448
1543522135.800898 1448
1543522135.800942 0
1543522135.802109 1448
1543522135.803321 1448
1543522135.803419 0
1543522135.804532 1448
1543522135.805743 1448
1543522135.805839 0
1543522135.806955 1448
1543522135.808165 1448
1543522135.808266 0
1543522135.809376 1448
1543522135.810588 1448
1543522135.810636 0
1543522135.811799 1448
1543522135.813009 1448
1543522135.813057 0
1543522135.814221 1448
1543522135.815432 1448
1543522135.816644 1448
1543522135.817854 1448
1543522135.819066 1448
1543522135.820277 1448
1543522135.821488 1448
1543522135.822699 1448
1543522135.823911 1448
1543522135.825122 1448
1543522135.826333 1448
1543522135.827544 1448
1543522135.827620 0
1543522135.828755 1448
1543522135.829967 1448
1543522135.830066 0
1543522135.831178 1448
1543522135.832389 1448
1543522135.832488 0
1543522135.833601 1448
1543522135.834812 1448
1543522135.834860 0
1543522135.836023 1448
1543522135.837234 1448
1543522135.837312 0
1543522135.838445 1448
1543522135.839656 1448
1543522135.839755 0
1543522135.840868 1448
1543522135.842078 1448
1543522135.842178 0
1543522135.843290 1448
1543522135.844501 1448
1543522135.844601 0
1543522135.845712 1448
1543522135.846924 1448
1543522135.846974 0
1543522135.848134 1448
1543522135.849345 1448
1543522135.849388 0
1543522135.850558 1448
1543522135.851768 1448
1543522135.851865 0
1543522135.852980 1448
1543522135.854191 1448
1543522135.854292 0
1543522135.855402 1448
1543522135.856613 1448
1543522135.856709 0
1543522135.857824 1448
1543522135.859035 1448
1543522135.859135 0
1543522135.860248 1448
1543522135.861458 1448
1543522135.861507 0
1543522135.862669 1448
1543522135.863881 1448
1543522135.863979 0
1543522135.865092 1448
1543522135.866302 1448
1543522135.866402 0
1543522135.867514 1448
1543522135.868725 1448
1543522135.868824 0
1543522135.869938 1448
1543522135.871149 1448
1543522135.871194 0
1543522135.872358 1448
1543522135.873571 1448
1543522135.873671 0
1543522135.874781 1448
1543522135.875993 1448
1543522135.876091 0
1543522135.877204 1448
1543522135.878414 1448
1543522135.878512 0
1543522135.879626 1448
1543522135.880837 1448
1543522135.880885 0
1543522135.882048 1448
1543522135.883259 1448
1543522135.883305 0
1543522135.884471 1448
1543522135.885682 1448
1543522135.885781 0
1543522135.886894 1448
1543522135.888105 1448
1543522135.888207 0
1543522135.889316 1448
1543522135.890527 1448
1543522135.890631 0
1543522135.891738 1448
1543522135.892949 1448
1543522135.893048 0
1543522135.894160 1448
1543522135.895371 1448
1543522135.895417 0
1543522135.896583 1448
1543522135.897795 1448
1543522135.897895 0
1543522135.899005 1448
1543522135.900217 1448
1543522135.900317 0
1543522135.901427 1448
1543522135.902638 1448
1543522135.902737 0
1543522135.903851 1448
1543522135.905061 1448
1543522135.905162 0
1543522135.906272 1448
1543522135.907486 1448
1543522135.907533 0
1543522135.908696 1448
1543522135.909906 1448
1543522135.910006 0
1543522135.911117 1448
1543522135.912328 1448
1543522135.912426 0
1543522135.913540 1448
1543522135.914751 1448
1543522135.914799 0
1543522135.915962 1448
1543522135.917174 1448
1543522135.917215 0
1543522135.918384 1448
1543522135.919595 1448
1543522135.919644 0
1543522135.920806 1448
1543522135.922017 1448
1543522135.922115 0
1543522135.923229 1448
1543522135.924440 1448
1543522135.924543 0
1543522135.925651 1448
1543522135.926863 1448
1543522135.926963 0
1543522135.928074 1448
1543522135.929285 1448
1543522135.929331 0
1543522135.930497 1448
1543522135.931707 1448
1543522135.931808 0
1543522135.932919 1448
1543522135.934130 1448
1543522135.934176 0
1543522135.935341 1448
1543522135.936552 1448
1543522135.936650 0
1543522135.937764 1448
1543522135.938974 1448
1543522135.939073 0
1543522135.940187 1448
1543522135.941397 1448
1543522135.941498 0
1543522135.942608 1448
1543522135.943820 1448
1543522135.943864 0
1543522135.945031 1448
1543522135.946242 1448
1543522135.946288 0
1543522135.947453 1448
1543522135.948664 1448
1543522135.948765 0
1543522135.949875 1448
1543522135.951087 1448
1543522135.951162 0
1543522135.952298 1448
1543522135.953510 1448
1543522135.953608 0
1543522135.954720 1448
1543522135.955931 1448
1543522135.955978 0
1543522135.957143 1448
1543522135.958354 1448
1543522135.958455 0
1543522135.959565 1448
1543522135.960776 1448
1543522135.960821 0
1543522135.961988 1448
1543522135.963198 544
1543522135.963296 0
1543522135.963687 1448
1543522135.964900 1448
1543522135.965000 0
1543522135.966110 1448
1543522135.967321 1448
1543522135.967422 0
1543522135.968532 1448
1543522135.969742 1448
1543522135.969785 0
1543522135.970954 1448
1543522135.972165 1448
1543522135.972208 0
1543522135.973376 1448
1543522135.974592 1448
1543522135.974637 0
1543522135.975803 1448
1543522135.977012 1448
1543522135.977111 0
1543522135.978222 1448
1543522135.979432 1448
1543522135.979530 0
1543522135.980645 1448
1543522135.981855 1448
1543522135.981901 0
1543522135.983067 1448
1543522135.984278 1448
1543522135.984325 0
1543522135.985489 1448
1543522135.986700 1448
1543522135.986744 0
1543522135.987911 1448
1543522135.989122 1448
1543522135.989219 0
1543522135.990334 1448
1543522135.991544 1448
1543522135.991644 0
1543522135.992755 1448
1543522135.993967 1448
1543522135.994068 0
1543522135.995178 1448
1543522135.996389 1448
1543522135.996432 0
1543522135.997600 1448
1543522135.998811 1448
1543522135.998910 0
1543522136.000024 1448
1543522136.001233 1448
1543522136.001280 0
1543522136.002445 1448
1543522136.003657 1448
1543522136.003756 0
1543522136.004868 1448
1543522136.006078 1448
1543522136.006176 0
1543522136.007291 1448
1543522136.008501 1448
1543522136.008550 0
1543522136.009712 1448
1543522136.010924 1448
1543522136.010971 0
1543522136.012135 1448
1543522136.013346 1448
1543522136.013393 0
1543522136.014557 1448
1543522136.015768 1448
1543522136.015866 0
1543522136.016980 1448
1543522136.018191 1448
1543522136.018289 0
1543522136.019402 1448
1543522136.020614 1448
1543522136.020716 0
1543522136.021825 1448
1543522136.023035 1448
1543522136.023079 0
1543522136.024247 1448
1543522136.025457 1448
1543522136.025559 0
1543522136.026669 1448
1543522136.027880 1448
1543522136.027927 0
1543522136.029092 1448
1543522136.030304 1448
1543522136.030402 0
1543522136.031514 1448
1543522136.032725 1448
1543522136.032823 0
1543522136.033937 1448
1543522136.035147 1448
1543522136.035190 0
1543522136.036358 1448
1543522136.037570 1448
1543522136.037618 0
1543522136.038781 1448
1543522136.039992 1448
1543522136.040035 0
1543522136.041203 1448
1543522136.042414 1448
1543522136.042513 0
1543522136.043627 1448
1543522136.044837 1448
1543522136.044936 0
1543522136.046048 1448
1543522136.047260 1448
1543522136.047362 0
1543522136.048471 1448
1543522136.049681 1448
1543522136.049725 0
1543522136.050893 1448
1543522136.052104 1448
1543522136.052202 0
1543522136.053316 1448
1543522136.054526 1448
1543522136.054572 0
1543522136.055737 1448
1543522136.056949 1448
1543522136.057047 0
1543522136.058161 1448
1543522136.059372 1448
1543522136.059468 0
1543522136.060583 1448
1543522136.061793 1448
1543522136.061841 0
1543522136.063005 1448
1543522136.064218 1448
1543522136.064267 0
1543522136.065427 1448
1543522136.066641 1448
1543522136.066688 0
1543522136.067850 1448
1543522136.069061 1448
1543522136.069136 0
1543522136.070273 1448
1543522136.071483 1448
1543522136.071582 0
1543522136.072695 1448
1543522136.073907 1448
1543522136.074010 0
1543522136.075117 1448
1543522136.076328 1448
1543522136.076370 0
1543522136.077539 1448
1543522136.078750 1448
1543522136.078851 0
1543522136.079962 1448
1543522136.081173 1448
1543522136.081219 0
1543522136.082384 1448
1543522136.083598 1448
1543522136.083674 0
1543522136.084807 1448
1543522136.086018 1448
1543522136.086115 0
1543522136.087230 1448
1543522136.088440 1448
1543522136.088487 0
1543522136.089652 1448
1543522136.090863 1448
1543522136.090917 0
1543522136.092074 1448
1543522136.093285 1448
1543522136.093331 0
1543522136.094496 1448
1543522136.095710 1448
1543522136.095808 0
1543522136.096920 1448
1543522136.098130 1448
1543522136.098230 0
1543522136.099341 1448
1543522136.100554 1448
1543522136.100656 0
1543522136.101764 1448
1543522136.102975 1448
1543522136.103020 0
1543522136.104186 1448
1543522136.105397 1448
1543522136.105496 0
1543522136.106608 1448
1543522136.107820 1448
1543522136.107865 0
1543522136.109031 1448
1543522136.110242 1448
1543522136.110342 0
1543522136.111454 1448
1543522136.112664 1448
1543522136.112761 0
1543522136.113876 1448
1543522136.115087 1448
1543522136.115134 0
1543522136.116298 1448
1543522136.117510 1448
1543522136.117565 0
1543522136.118720 1448
1543522136.119931 1448
1543522136.119978 0
1543522136.121143 1448
1543522136.122354 1448
1543522136.122453 0
1543522136.123566 1448
1543522136.124777 1448
1543522136.124876 0
1543522136.125988 1448
1543522136.127200 1448
1543522136.127302 0
1543522136.128410 1448
1543522136.129621 1448
1543522136.129665 0
1543522136.130832 1448
1543522136.132043 1448
1543522136.132141 0
1543522136.133254 1448
1543522136.134466 1448
1543522136.134512 0
1543522136.135677 1448
1543522136.136888 1448
1543522136.136986 0
1543522136.138100 1448
1543522136.139311 1448
1543522136.139408 0
1543522136.140522 1448
1543522136.141733 1448
1543522136.141780 0
1543522136.142944 1448
1543522136.144156 1448
1543522136.144211 0
1543522136.145367 1448
1543522136.146578 1448
1543522136.146623 0
1543522136.147789 1448
1543522136.149000 1448
1543522136.149099 0
1543522136.150215 1448
1543522136.151424 1448
1543522136.151526 0
1543522136.152634 1448
1543522136.153848 1448
1543522136.153950 0
1543522136.155057 1448
1543522136.156267 1448
1543522136.156311 0
1543522136.157479 1448
1543522136.158689 1448
1543522136.158788 0
1543522136.159901 1448
1543522136.161114 1448
1543522136.161161 0
1543522136.162324 1448
1543522136.163536 1448
1543522136.163638 0
1543522136.164746 1448
1543522136.165957 1448
1543522136.166055 0
1543522136.167169 1448
1543522136.168379 1448
1543522136.168426 0
1543522136.169591 1448
1543522136.170802 1448
1543522136.170858 0
1543522136.172013 1448
1543522136.173224 1448
1543522136.173271 0
1543522136.174436 1448
1543522136.175649 1448
1543522136.175746 0
1543522136.176861 1448
1543522136.178069 1448
1543522136.178170 0
1543522136.179281 1448
1543522136.180492 1448
1543522136.180594 0
1543522136.181703 1448
1543522136.182916 1448
1543522136.182960 0
1543522136.184126 1448
1543522136.185336 1448
1543522136.185435 0
1543522136.186548 1448
1543522136.187760 1448
1543522136.187803 0
1543522136.188970 1448
1543522136.190183 1448
1543522136.190282 0
1543522136.191392 1448
1543522136.192603 1448
1543522136.192702 0
1543522136.193816 1448
1543522136.195026 1448
1543522136.195073 0
1543522136.196240 1448
1543522136.197451 1448
1543522136.197498 0
1543522136.198660 1448
1543522136.199871 1448
1543522136.199915 0
1543522136.201082 1448
1543522136.202293 1448
1543522136.202391 0
1543522136.203505 1448
1543522136.204717 1448
1543522136.204817 0
1543522136.205927 1448
1543522136.207140 1448
1543522136.207237 0
1543522136.208350 1448
1543522136.209561 1448
1543522136.209602 0
1543522136.210774 1448
1543522136.211983 1448
1543522136.212080 0
1543522136.213194 1448
1543522136.214405 1448
1543522136.214452 0
1543522136.215617 1448
1543522136.216828 1448
1543522136.216924 0
1543522136.218039 1448
1543522136.219250 1448
1543522136.219349 0
1543522136.220462 1448
1543522136.221672 1448
1543522136.221721 0
1543522136.222884 1448
1543522136.224095 1448
1543522136.224150 0
1543522136.225306 1448
1543522136.226517 1448
1543522136.226562 0
1543522136.227729 1448
1543522136.228939 1448
1543522136.229039 0
1543522136.230151 1448
1543522136.231362 1448
1543522136.231437 0
1543522136.232574 1448
1543522136.233785 1448
1543522136.233888 0
1543522136.234995 1448
1543522136.236206 1448
1543522136.236250 0
1543522136.237419 1448
1543522136.238629 1448
1543522136.238727 0
1543522136.239840 1448
1543522136.241051 1448
1543522136.241096 0
1543522136.242263 1448
1543522136.243474 1448
1543522136.243573 0
1543522136.244685 1448
1543522136.245896 1448
1543522136.245993 0
1543522136.247108 1448
1543522136.248318 1448
1543522136.248366 0
1543522136.249530 1448
1543522136.250741 1448
1543522136.250797 0
1543522136.251952 1448
1543522136.253163 1448
1543522136.253208 0
1543522136.254375 1448
1543522136.255585 1448
1543522136.255683 0
1543522136.256798 1448
1543522136.258009 1448
1543522136.258108 0
1543522136.259219 1448
1543522136.260431 1448
1543522136.260531 0
1543522136.261642 1448
1543522136.262854 1448
1543522136.262899 0
1543522136.264065 1448
1543522136.265275 1448
1543522136.265373 0
1543522136.266487 1448
1543522136.267698 1448
1543522136.267742 0
1543522136.268909 1448
1543522136.270120 1448
1543522136.270218 0
1543522136.271332 1448
1543522136.272543 1448
1543522136.272639 0
1543522136.273754 1448
1543522136.274965 1448
1543522136.275013 0
1543522136.276177 1448
1543522136.277388 1448
1543522136.277433 0
1543522136.278599 1448
1543522136.279809 1448
1543522136.279856 0
1543522136.281021 1448
1543522136.282232 1448
1543522136.282331 0
1543522136.283444 1448
1543522136.284657 1448
1543522136.284758 0
1543522136.285866 1448
1543522136.287077 1448
1543522136.287177 0
1543522136.288289 1448
1543522136.289500 1448
1543522136.289544 0
1543522136.290712 1448
1543522136.291921 1448
1543522136.292019 0
1543522136.293133 1448
1543522136.294344 1448
1543522136.294390 0
1543522136.295557 1448
1543522136.296769 1448
1543522136.296866 0
1543522136.297978 1448
1543522136.299188 1448
1543522136.299287 0
1543522136.300401 1448
1543522136.301612 1448
1543522136.301660 0
1543522136.302823 1448
1543522136.304035 1448
1543522136.304081 0
1543522136.305245 1448
1543522136.306456 1448
1543522136.306503 0
1543522136.307668 1448
1543522136.308879 1448
1543522136.308978 0
1543522136.310091 1448
1543522136.311301 1448
1543522136.311402 0
1543522136.312513 1448
1543522136.313724 1448
1543522136.313824 0
1543522136.314935 1448
1543522136.316145 1448
1543522136.316189 0
1543522136.317358 1448
1543522136.318568 1448
1543522136.318667 0
1543522136.319779 1448
1543522136.320991 1448
1543522136.321037 0
1543522136.322202 1448
1543522136.323413 1448
1543522136.323512 0
1543522136.324625 1448
1543522136.325835 1448
1543522136.325933 0
1543522136.327047 1448
1543522136.328258 1448
1543522136.328359 0
1543522136.329469 1448
1543522136.330681 1448
1543522136.330728 0
1543522136.331891 1448
1543522136.333103 1448
1543522136.333147 0
1543522136.334315 1448
1543522136.335525 1448
1543522136.335625 0
1543522136.336737 1448
1543522136.337947 1448
1543522136.338048 0
1543522136.339159 1448
1543522136.340370 1448
1543522136.340470 0
1543522136.341581 1448
1543522136.342795 1448
1543522136.342842 0
1543522136.344005 1448
1543522136.345215 1448
1543522136.345315 0
1543522136.346426 1448
1543522136.347637 1448
1543522136.347683 0
1543522136.348848 1448
1543522136.350059 1448
1543522136.350159 0
1543522136.351270 1448
1543522136.352482 1448
1543522136.352580 0
1543522136.353694 1448
1543522136.354904 1448
1543522136.355006 0
1543522136.356115 1448
1543522136.357327 1448
1543522136.357374 0
1543522136.358538 1448
1543522136.359749 1448
1543522136.359796 0
1543522136.360960 1448
1543522136.362171 1448
1543522136.362270 0
1543522136.363383 1448
1543522136.364597 1448
1543522136.364697 0
1543522136.365808 1448
1543522136.367035 1448
1543522136.367138 0
1543522136.368229 1448
1543522136.369439 1448
1543522136.369483 0
1543522136.370652 1448
1543522136.371861 1448
1543522136.371960 0
1543522136.373073 1448
1543522136.374284 1448
1543522136.374327 0
1543522136.375494 1448
1543522136.376706 1448
1543522136.376804 0
1543522136.377917 1448
1543522136.379128 1448
1543522136.379225 0
1543522136.380340 1448
1543522136.381550 1448
1543522136.381651 0
1543522136.382762 1448
1543522136.383973 1448
1543522136.384021 0
1543522136.385184 1448
1543522136.386395 1448
1543522136.386441 0
1543522136.387607 1448
1543522136.388817 1448
1543522136.388919 0
1543522136.390029 1448
1543522136.391240 1448
1543522136.391340 0
1543522136.392452 1448
1543522136.393664 1448
1543522136.393762 0
1543522136.394874 1448
1543522136.396085 1448
1543522136.396132 0
1543522136.397297 1448
1543522136.398507 1448
1543522136.398605 0
1543522136.399719 1448
1543522136.400930 1448
1543522136.400976 0
1543522136.402141 1448
1543522136.403352 1448
1543522136.403450 0
1543522136.404564 1448
1543522136.405775 1448
1543522136.405872 0
1543522136.406986 1448
1543522136.408197 1448
1543522136.408297 0
1543522136.409408 1448
1543522136.410620 1448
1543522136.410666 0
1543522136.411831 1448
1543522136.413042 1448
1543522136.413090 0
1543522136.414253 1448
1543522136.415464 1448
1543522136.415563 0
1543522136.416676 1448
1543522136.417887 1448
1543522136.417987 0
1543522136.419098 1448
1543522136.420310 1448
1543522136.420407 0
1543522136.421521 1448
1543522136.422731 1448
1543522136.422777 0
1543522136.423944 1448
1543522136.425154 1448
1543522136.425253 0
1543522136.426365 1448
1543522136.427577 1448
1543522136.427621 0
1543522136.428788 1448
1543522136.430000 1448
1543522136.430099 0
1543522136.431211 1448
1543522136.432421 1448
1543522136.432519 0
1543522136.433632 1448
1543522136.434843 1448
1543522136.434921 0
1543522136.436055 1448
1543522136.437267 1448
1543522136.437313 0
1543522136.438477 1448
1543522136.439688 1448
1543522136.439734 0
1543522136.440900 1448
1543522136.442111 1448
1543522136.442211 0
1543522136.443322 1448
1543522136.444533 1448
1543522136.444633 0
1543522136.445745 1448
1543522136.446956 1448
1543522136.447055 0
1543522136.448167 1448
1543522136.449377 1448
1543522136.449425 0
1543522136.450590 1448
1543522136.451800 1448
1543522136.451898 0
1543522136.453011 1448
1543522136.454223 1448
1543522136.454269 0
1543522136.455434 1448
1543522136.456645 1448
1543522136.456744 0
1543522136.457857 1448
1543522136.459067 1448
1543522136.459165 0
1543522136.460279 1448
1543522136.461489 1448
1543522136.461590 0
1543522136.462701 1448
1543522136.463913 1448
1543522136.463959 0
1543522136.465124 1448
1543522136.466334 1448
1543522136.466436 0
1543522136.467546 1448
1543522136.468757 1448
1543522136.468855 0
1543522136.469969 1448
1543522136.471179 1448
1543522136.471279 0
1543522136.472391 1448
1543522136.473604 1448
1543522136.473705 0
1543522136.474813 1448
1543522136.476024 1448
1543522136.476070 0
1543522136.477236 1448
1543522136.478446 1448
1543522136.478545 0
1543522136.479658 1448
1543522136.480870 1448
1543522136.480915 0
1543522136.482081 1448
1543522136.483300 1448
1543522136.483398 0
1543522136.484503 1448
1543522136.485713 1448
1543522136.485813 0
1543522136.486925 1448
1543522136.488136 1448
1543522136.488237 0
1543522136.489348 1448
1543522136.490559 1448
1543522136.490614 0
1543522136.491770 1448
1543522136.492981 1448
1543522136.493079 0
1543522136.494192 1448
1543522136.495403 1448
1543522136.495502 0
1543522136.496615 1448
1543522136.497826 1448
1543522136.497927 0
1543522136.499038 1448
1543522136.500250 1448
1543522136.500350 0
1543522136.501460 1448
1543522136.502670 1448
1543522136.502717 0
1543522136.503884 1448
1543522136.505093 1448
1543522136.505193 0
1543522136.506304 1448
1543522136.507517 1448
1543522136.507619 0
1543522136.508727 1448
1543522136.509938 1448
1543522136.510039 0
1543522136.511149 1448
1543522136.512361 1448
1543522136.512458 0
1543522136.513573 1448
1543522136.514782 1448
1543522136.514859 0
1543522136.515995 1448
1543522136.517207 1448
1543522136.517257 0
1543522136.518416 1448
1543522136.519627 1448
1543522136.519726 0
1543522136.520839 1448
1543522136.522050 1448
1543522136.522148 0
1543522136.523261 1448
1543522136.524473 1448
1543522136.524573 0
1543522136.525684 1448
1543522136.526897 1448
1543522136.526995 0
1543522136.528106 1448
1543522136.529317 1448
1543522136.529364 0
1543522136.530530 1448
1543522136.531742 1448
1543522136.531843 0
1543522136.532951 1448
1543522136.534163 1448
1543522136.534206 0
1543522136.535373 1448
1543522136.536584 1448
1543522136.536681 0
1543522136.537796 1448
1543522136.539007 1448
1543522136.539106 0
1543522136.540219 1448
1543522136.541429 1448
1543522136.541530 0
1543522136.542640 1448
