!IPSummaryDump 1.3
!creator "ipsumdump -tL -r tcp1_enp132s0f0np0-1.pcap"
!host inetlab-04
!runtime 1542919806.930580605 (Thu Nov 22 21:50:06 2018)
!data timestamp payload_len
1542724501.041650 0
1542724501.042782 5792
1542724501.042858 0
1542724501.043992 11584
1542724501.044072 0
1542724501.045311 0
1542724501.046417 13032
1542724501.047686 0
1542724501.049141 11584
1542724501.050378 0
1542724501.051602 17376
1542724501.052978 0
1542724501.055237 36200
1542724501.056625 0
1542724501.062806 28960
1542724501.064127 0
1542724501.068825 5792
1542724501.070037 23168
1542724501.070131 0
1542724501.071378 0
1542724501.074879 13032
1542724501.076167 0
1542724501.077604 40544
1542724501.078955 0
1542724501.086083 5792
1542724501.087296 13032
1542724501.087373 0
1542724501.088602 0
1542724501.090020 34752
1542724501.091343 0
1542724501.097291 28960
1542724501.098644 0
1542724501.103343 24616
1542724501.104653 0
1542724501.108491 28960
1542724501.109882 0
1542724501.114585 13032
1542724501.115939 0
1542724501.117280 46336
1542724501.118651 0
1542724501.127000 24616
1542724501.128358 0
1542724501.132112 11584
1542724501.133400 0
1542724501.134531 11584
1542724501.135816 0
1542724501.136956 41992
1542724501.138334 0
1542724501.145774 23168
1542724501.147090 0
1542724501.150580 11584
1542724501.151866 0
1542724501.153001 30408
1542724501.154383 0
1542724501.159362 47784
1542724501.159537 0
1542724501.169353 4344
1542724501.170261 47784
1542724501.170357 0
1542724501.170404 0
1542724501.180258 5792
1542724501.181464 5792
1542724501.181561 0
1542724501.182675 5792
1542724501.182744 0
1542724501.183886 18824
1542724501.183956 0
1542724501.185259 0
1542724501.187828 5792
1542724501.189034 17376
1542724501.189108 0
1542724501.190343 0
1542724501.192668 5792
1542724501.193879 24616
1542724501.193894 0
1542724501.193996 0
1542724501.199066 47784
1542724501.199247 0
1542724501.209060 7240
1542724501.210301 0
1542724501.210533 47784
1542724501.210692 0
1542724501.220527 47784
1542724501.220669 0
1542724501.230521 10136
1542724501.231814 0
1542724501.232637 5792
1542724501.233849 11584
1542724501.233923 0
1542724501.235157 0
1542724501.236271 17376
1542724501.237631 0
1542724501.239945 11584
1542724501.241253 0
1542724501.242328 5792
1542724501.243538 13032
1542724501.243561 0
1542724501.244891 0
1542724501.246301 11584
1542724501.247638 0
1542724501.248724 28960
1542724501.250114 0
1542724501.254782 47784
1542724501.254955 0
1542724501.264736 5792
1542724501.265945 5792
1542724501.266020 0
1542724501.267156 41992
1542724501.267229 0
1542724501.268559 0
1542724501.275939 11584
1542724501.277175 0
1542724501.278360 5792
1542724501.279571 5792
1542724501.279644 0
1542724501.280782 18824
1542724501.280854 0
1542724501.282109 0
1542724501.284722 11584
1542724501.286003 0
1542724501.287142 11584
1542724501.288427 0
1542724501.289563 34752
1542724501.290879 0
1542724501.296837 24616
1542724501.298134 0
1542724501.302018 11584
1542724501.303370 0
1542724501.304439 11584
1542724501.305793 0
1542724501.306833 47784
1542724501.307000 0
1542724501.316855 11584
1542724501.318207 0
1542724501.319277 11584
1542724501.320603 0
1542724501.321698 5792
1542724501.322871 5792
1542724501.322978 0
1542724501.324085 30408
1542724501.324151 0
1542724501.325458 0
1542724501.330446 17376
1542724501.331792 0
1542724501.334081 5792
1542724501.335287 5792
1542724501.335377 0
1542724501.336499 18824
1542724501.336563 0
1542724501.337822 0
1542724501.340438 11584
1542724501.341750 0
1542724501.342861 47784
1542724501.343013 0
1542724501.352853 5792
1542724501.354062 5792
1542724501.354118 0
1542724501.355271 5792
1542724501.355338 0
1542724501.356484 5792
1542724501.356553 0
1542724501.357694 11584
1542724501.357762 0
1542724501.359015 0
1542724501.360117 28960
1542724501.361403 0
1542724501.366174 1448
1542724501.366478 17376
1542724501.367734 0
1542724501.370110 47784
1542724501.370294 0
1542724501.380130 11584
1542724501.381427 0
1542724501.382523 5792
1542724501.383735 5792
1542724501.383800 0
1542724501.384946 11584
1542724501.385010 0
1542724501.386264 0
1542724501.387368 5792
1542724501.388579 23168
1542724501.388641 0
1542724501.389902 0
1542724501.393425 7240
1542724501.394673 0
1542724501.394938 17376
1542724501.396317 0
1542724501.398573 28960
1542724501.399919 0
1542724501.404667 36200
1542724501.405977 0
1542724501.412200 5792
1542724501.413410 5792
1542724501.413497 0
1542724501.414619 41992
1542724501.414704 0
1542724501.415961 0
1542724501.423403 11584
1542724501.424658 0
1542724501.425824 47784
1542724501.425988 0
1542724501.435857 5792
1542724501.437027 5792
1542724501.437087 0
1542724501.438239 17376
1542724501.438325 0
1542724501.439606 0
1542724501.441912 5792
1542724501.443084 5792
1542724501.443190 0
1542724501.444295 5792
1542724501.444376 0
1542724501.445506 13032
1542724501.445584 0
1542724501.446824 0
1542724501.448231 28960
1542724501.449505 0
1542724501.454327 11584
1542724501.455623 0
1542724501.456710 17376
1542724501.458029 0
1542724501.460343 30408
1542724501.461711 0
1542724501.466705 34752
1542724501.467995 0
1542724501.473971 13032
1542724501.475259 0
1542724501.476698 17376
1542724501.478037 0
1542724501.480329 41992
1542724501.480467 0
1542724501.489148 15296
1542724501.489273 0
1542724501.492313 47784
1542724501.492477 0
1542724501.502345 47784
1542724501.502496 0
1542724501.512299 47784
1542724501.512443 0
1542724501.522294 47784
1542724501.522452 0
1542724501.532323 47784
1542724501.532473 0
1542724501.542315 1448
1542724501.542578 47784
1542724501.542714 0
1542724501.552575 4344
1542724501.553480 5792
1542724501.553540 0
1542724501.554689 7240
1542724501.554777 0
1542724501.556011 0
1542724501.556204 5792
1542724501.557415 5792
1542724501.557509 0
1542724501.558626 5792
1542724501.558716 0
1542724501.559838 5792
1542724501.559928 0
1542724501.561048 17376
1542724501.561150 0
1542724501.562366 0
1542724501.564682 11584
1542724501.565980 0
1542724501.567105 13032
1542724501.568481 0
1542724501.569871 17376
1542724501.571244 0
1542724501.573503 23168
1542724501.574876 0
1542724501.578347 17376
1542724501.579650 0
1542724501.581981 30408
1542724501.583375 0
1542724501.588307 5792
1542724501.589512 23168
1542724501.589595 0
1542724501.590834 0
1542724501.594357 13032
1542724501.595701 0
1542724501.597122 40544
1542724501.598523 0
1542724501.605566 5792
1542724501.606773 17376
1542724501.606809 0
1542724501.608084 0
1542724501.610445 36200
1542724501.611838 0
1542724501.618015 11584
1542724501.619314 0
1542724501.620398 18824
1542724501.621763 0
1542724501.624374 11584
1542724501.625734 0
1542724501.626797 11584
1542724501.628141 0
1542724501.629181 28960
1542724501.630501 0
1542724501.635273 18824
1542724501.636620 0
1542724501.639172 46336
1542724501.640544 0
1542724501.648899 24616
1542724501.650249 0
1542724501.654011 11584
1542724501.655305 0
1542724501.656431 11584
1542724501.657727 0
1542724501.658853 47784
1542724501.659012 0
1542724501.668847 23168
1542724501.670142 0
1542724501.673694 11584
1542724501.674985 0
1542724501.676113 30408
1542724501.677509 0
1542724501.682475 47784
1542724501.682644 0
1542724501.692466 5792
1542724501.693676 4344
1542724501.693710 0
1542724501.694583 46336
1542724501.694667 0
1542724501.695968 0
1542724501.704314 8688
1542724501.705599 0
1542724501.706090 5792
1542724501.707302 5792
1542724501.707340 0
1542724501.708512 17376
1542724501.708592 0
1542724501.709828 0
1542724501.712184 5792
1542724501.713358 23168
1542724501.713475 0
1542724501.714675 0
1542724501.718242 30408
1542724501.719629 0
1542724501.724564 47784
1542724501.724736 0
1542724501.734594 11584
1542724501.735888 0
1542724501.736977 23168
1542724501.738310 0
1542724501.741821 24616
1542724501.743192 0
1542724501.746970 47784
1542724501.747133 0
1542724501.756964 4344
1542724501.757869 11584
1542724501.757982 0
1542724501.759230 0
1542724501.760332 1448
1542724501.760594 11584
1542724501.761931 0
1542724501.763054 23168
1542724501.764421 0
1542724501.767862 11584
1542724501.769150 0
1542724501.770287 5792
1542724501.771494 13032
1542724501.771571 0
1542724501.772802 0
1542724501.774220 11584
1542724501.775511 0
1542724501.776643 28960
1542724501.777990 0
1542724501.782736 24616
1542724501.782864 0
1542724501.787886 47784
1542724501.788052 0
1542724501.797844 47784
1542724501.797989 0
1542724501.807869 47784
1542724501.808013 0
1542724501.817826 47784
1542724501.817972 0
1542724501.827856 47784
1542724501.828020 0
1542724501.837849 46336
1542724501.839181 0
1542724501.847538 4344
1542724501.848406 11584
1542724501.848518 0
1542724501.849762 0
1542724501.850867 11584
1542724501.852199 0
1542724501.853291 2896
1542724501.853856 11584
1542724501.853918 0
1542724501.855219 0
1542724501.856318 28960
1542724501.857710 0
1542724501.862373 17376
1542724501.863660 0
1542724501.866007 7240
1542724501.867301 0
1542724501.867483 5792
1542724501.868693 17376
1542724501.868773 0
1542724501.870057 0
1542724501.872365 17376
1542724501.873613 0
1542724501.875999 47784
1542724501.876180 0
1542724501.885991 5792
1542724501.887167 5792
1542724501.887227 0
1542724501.888376 5792
1542724501.888455 0
1542724501.889587 5792
1542724501.889663 0
1542724501.890799 11584
1542724501.890874 0
1542724501.892155 0
1542724501.893230 30408
1542724501.894592 0
1542724501.899585 23168
1542724501.900866 0
1542724501.904463 47784
1542724501.904644 0
1542724501.914420 11584
1542724501.915707 0
1542724501.916841 5792
1542724501.918050 5792
1542724501.918122 0
1542724501.919261 13032
1542724501.919331 0
1542724501.920544 0
1542724501.921986 5792
1542724501.923198 23168
1542724501.923272 0
1542724501.924510 0
1542724501.928043 11584
1542724501.929297 0
1542724501.930467 17376
1542724501.931850 0
1542724501.934104 30408
1542724501.935430 0
1542724501.940498 34752
1542724501.941835 0
1542724501.947726 7240
1542724501.949004 0
1542724501.949242 5792
1542724501.950450 46336
1542724501.950522 0
1542724501.951837 0
1542724501.960141 11584
1542724501.961405 0
1542724501.962562 1448
1542724501.962864 46336
1542724501.964187 0
1542724501.972556 5792
1542724501.973766 11584
1542724501.973789 0
1542724501.975080 0
1542724501.976187 13032
1542724501.977443 0
1542724501.978913 5792
1542724501.980127 11584
1542724501.980146 0
1542724501.981427 0
1542724501.982547 5792
1542724501.983757 11584
1542724501.983780 0
1542724501.985065 0
1542724501.986180 30408
1542724501.987512 0
1542724501.992541 11584
1542724501.993893 0
1542724501.994964 17376
1542724501.996337 0
1542724501.998635 30408
1542724501.999966 0
1542724502.004956 40544
1542724502.006335 0
1542724502.013434 11584
1542724502.014713 0
1542724502.015855 18824
1542724502.017174 0
1542724502.019794 46336
1542724502.021149 0
1542724502.029482 13032
1542724502.030784 0
1542724502.032206 47784
1542724502.032375 0
1542724502.042238 4344
1542724502.043107 47784
1542724502.043238 0
1542724502.043286 0
1542724502.053103 47784
1542724502.053247 0
1542724502.063093 5792
1542724502.064302 36200
1542724502.064374 0
1542724502.064419 0
1542724502.071913 5616
1542724502.072032 0
1542724502.073049 47784
1542724502.073219 0
1542724502.083081 15928
1542724502.084429 0
1542724502.086375 47784
1542724502.086558 0
1542724502.096365 47784
1542724502.096508 0
1542724502.106398 47784
1542724502.106550 0
1542724502.116387 47784
1542724502.116537 0
1542724502.126382 47784
1542724502.126536 0
1542724502.136374 47784
1542724502.136538 0
1542724502.146367 24616
1542724502.147715 0
1542724502.151514 5792
1542724502.152685 17376
1542724502.152799 0
1542724502.154060 0
1542724502.156357 36200
1542724502.157741 0
1542724502.163929 17376
1542724502.165277 0
1542724502.167560 17376
1542724502.168908 0
1542724502.171196 13032
1542724502.172539 0
1542724502.173921 11584
1542724502.175268 0
1542724502.176342 28960
1542724502.177669 0
1542724502.182398 23168
1542724502.183697 0
1542724502.187244 47784
1542724502.187428 0
1542724502.197200 24616
1542724502.198515 0
1542724502.202347 11584
1542724502.203642 0
1542724502.204767 11584
1542724502.206063 0
1542724502.207189 47784
1542724502.207353 0
1542724502.217183 5792
1542724502.218393 23168
1542724502.218480 0
1542724502.219760 0
1542724502.223277 11584
1542724502.224575 0
1542724502.225660 30408
1542724502.227036 0
1542724502.232057 34752
1542724502.233431 0
1542724502.239289 18824
1542724502.240621 0
1542724502.243226 5792
1542724502.244433 47784
1542724502.244475 0
1542724502.244569 0
1542724502.254466 4344
1542724502.255334 7240
1542724502.255440 0
1542724502.256582 0
1542724502.256849 5792
1542724502.258059 5792
1542724502.258166 0
1542724502.259270 17376
1542724502.259375 0
1542724502.260562 0
1542724502.262904 5792
1542724502.264114 11584
1542724502.264197 0
1542724502.265429 0
1542724502.266537 13032
1542724502.267899 0
1542724502.269301 11584
1542724502.270545 0
1542724502.271686 23168
1542724502.273061 0
1542724502.276532 47784
1542724502.276697 0
1542724502.286527 11584
1542724502.287768 0
1542724502.288945 28960
1542724502.290223 0
1542724502.295002 24616
1542724502.296310 0
1542724502.300150 47784
1542724502.300312 0
1542724502.310143 5792
1542724502.311352 11584
1542724502.311435 0
1542724502.312669 0
1542724502.313775 11584
1542724502.315112 0
1542724502.316235 28960
1542724502.317624 0
1542724502.322255 7240
1542724502.323492 0
1542724502.323767 11584
1542724502.325129 0
1542724502.326197 11584
1542724502.327502 0
1542724502.328612 11584
1542724502.329901 0
1542724502.331036 30408
1542724502.332431 0
1542724502.337433 23168
1542724502.338796 0
1542724502.342240 41992
1542724502.342392 0
1542724502.351022 47784
1542724502.351172 0
1542724502.361013 47784
1542724502.361157 0
1542724502.371044 47784
1542724502.371191 0
1542724502.381027 47784
1542724502.381175 0
1542724502.391029 37648
1542724502.392397 0
1542724502.398903 47784
1542724502.399083 0
1542724502.408895 47784
1542724502.409048 0
1542724502.418887 47784
1542724502.419037 0
1542724502.428879 47784
1542724502.429028 0
1542724502.438871 34752
1542724502.440202 0
1542724502.446138 5792
1542724502.447310 5792
1542724502.447432 0
1542724502.448520 5792
1542724502.448588 0
1542724502.449732 5792
1542724502.449799 0
1542724502.450942 11584
1542724502.451011 0
1542724502.452311 0
1542724502.453406 30408
1542724502.454788 0
1542724502.459731 28960
1542724502.460998 0
1542724502.465821 30408
1542724502.467223 0
1542724502.472142 17376
1542724502.473441 0
1542724502.475810 11584
1542724502.477162 0
1542724502.478197 5792
1542724502.479407 5792
1542724502.479489 0
1542724502.480617 13032
1542724502.480678 0
1542724502.481934 0
1542724502.483343 5792
1542724502.484556 23168
1542724502.484599 0
1542724502.485813 0
1542724502.489399 17376
1542724502.490748 0
1542724502.493033 17376
1542724502.494378 0
1542724502.496694 30408
1542724502.498086 0
1542724502.503065 36200
1542724502.504411 0
1542724502.510598 5792
1542724502.511805 5792
1542724502.511890 0
1542724502.513055 47784
1542724502.513088 0
1542724502.513194 0
1542724502.523011 5792
1542724502.524221 11584
1542724502.524311 0
1542724502.525541 0
1542724502.526644 46336
1542724502.528037 0
1542724502.536334 7240
1542724502.537584 0
1542724502.537847 11584
1542724502.539213 0
1542724502.540310 17376
1542724502.541657 0
1542724502.543904 5792
1542724502.545113 11584
1542724502.545196 0
1542724502.546431 0
1542724502.547536 5792
1542724502.548748 13032
1542724502.548827 0
1542724502.550046 0
1542724502.551511 28960
1542724502.552827 0
1542724502.557530 11584
1542724502.558823 0
1542724502.559951 17376
1542724502.561303 0
1542724502.563612 36200
1542724502.564993 0
1542724502.571155 41992
1542724502.572507 0
1542724502.579942 11584
1542724502.581237 0
1542724502.582395 17376
1542724502.583722 0
1542724502.585993 47784
1542724502.586164 0
1542724502.595986 17376
1542724502.597329 0
1542724502.599656 47784
1542724502.599826 0
1542724502.609650 47784
1542724502.609801 0
1542724502.619641 5792
1542724502.620815 47784
1542724502.620899 0
1542724502.620968 0
1542724502.630808 4344
1542724502.631714 5792
1542724502.631822 0
1542724502.632925 1448
1542724502.633002 0
1542724502.633229 8176
1542724502.633309 0
1542724502.634981 47784
1542724502.635162 0
1542724502.644974 47784
1542724502.645131 0
1542724502.654968 47784
1542724502.655126 0
1542724502.664958 47784
1542724502.665111 0
1542724502.674952 47784
1542724502.675107 0
1542724502.684945 47784
1542724502.685113 0
1542724502.694939 47784
1542724502.695091 0
1542724502.704931 24616
1542724502.706289 0
1542724502.710077 47784
1542724502.710253 0
1542724502.720070 47784
1542724502.720225 0
1542724502.730062 34752
1542724502.731430 0
1542724502.737330 17376
1542724502.738687 0
1542724502.740925 23168
1542724502.742263 0
1542724502.745808 13032
1542724502.747166 0
1542724502.748531 11584
1542724502.749847 0
1542724502.750917 28960
1542724502.752297 0
1542724502.757012 24616
1542724502.758370 0
1542724502.762121 47784
1542724502.762291 0
1542724502.772116 4344
1542724502.773020 24616
1542724502.773139 0
1542724502.774400 0
1542724502.778170 11584
1542724502.779455 0
1542724502.780589 11584
1542724502.781876 0
1542724502.783012 47784
1542724502.783189 0
1542724502.793006 5792
1542724502.794216 28960
1542724502.794238 0
1542724502.795547 0
1542724502.800312 13032
1542724502.801671 0
1542724502.803004 28960
1542724502.804280 0
1542724502.809093 36200
1542724502.810487 0
1542724502.816626 17376
1542724502.817954 0
1542724502.820296 47784
1542724502.820453 0
1542724502.830289 11584
1542724502.831647 0
1542724502.832673 5792
1542724502.833884 5792
1542724502.833955 0
1542724502.835093 5792
1542724502.835143 0
1542724502.836304 5792
1542724502.836377 0
1542724502.837516 17376
1542724502.837609 0
1542724502.838853 0
1542724502.841150 5792
1542724502.842360 13032
1542724502.842374 0
1542724502.843664 0
1542724502.845125 17376
1542724502.846515 0
1542724502.848721 11584
1542724502.850022 0
1542724502.851142 23168
1542724502.852469 0
1542724502.856025 47784
1542724502.856214 0
1542724502.865981 11584
1542724502.867283 0
1542724502.868403 30408
1542724502.869751 0
1542724502.874761 28960
1542724502.876114 0
1542724502.880818 47784
1542724502.880995 0
1542724502.890850 5792
1542724502.892019 11584
1542724502.892132 0
1542724502.893258 0
1542724502.894443 17376
1542724502.895813 0
1542724502.898114 13032
1542724502.899462 0
1542724502.900828 17376
1542724502.902194 0
1542724502.904474 5792
1542724502.905645 11584
1542724502.905758 0
1542724502.906913 0
1542724502.908107 11584
1542724502.909456 0
1542724502.910531 7240
1542724502.910651 0
1542724502.912005 47784
1542724502.912168 0
1542724502.922036 47784
1542724502.922186 0
1542724502.932028 47784
1542724502.932198 0
1542724502.942020 14480
1542724502.943378 0
1542724502.945048 47784
1542724502.945222 0
1542724502.955041 47784
1542724502.955193 0
1542724502.965035 47784
1542724502.965186 0
1542724502.975027 47784
1542724502.975180 0
1542724502.985020 47784
1542724502.985179 0
1542724502.995013 47784
1542724502.995179 0
1542724503.005005 47784
1542724503.005157 0
1542724503.014997 47784
1542724503.015152 0
1542724503.024991 44888
1542724503.026319 0
1542724503.034377 5792
1542724503.035547 5792
1542724503.035655 0
1542724503.036759 5792
1542724503.036836 0
1542724503.037969 5792
1542724503.038049 0
1542724503.039181 11584
1542724503.039257 0
1542724503.040476 0
1542724503.041641 28960
1542724503.043034 0
1542724503.047661 30408
1542724503.049041 0
1542724503.054058 34752
1542724503.055451 0
1542724503.061289 18824
1542724503.062641 0
1542724503.065262 11584
1542724503.066551 0
1542724503.067647 5792
1542724503.068857 5792
1542724503.068929 0
1542724503.070068 11584
1542724503.070138 0
1542724503.071377 0
1542724503.072490 5792
1542724503.073700 24616
1542724503.073722 0
1542724503.075029 0
1542724503.078850 23168
1542724503.080158 0
1542724503.083696 17376
1542724503.085047 0
1542724503.087327 30408
1542724503.088706 0
1542724503.093687 40544
1542724503.095078 0
1542724503.102165 5792
1542724503.103376 47784
1542724503.103449 0
1542724503.103526 0
1542724503.113369 5792
1542724503.114578 5792
1542724503.114609 0
1542724503.115789 13032
1542724503.115860 0
1542724503.117095 0
1542724503.118516 46336
1542724503.119921 0
1542724503.128206 11584
1542724503.129555 0
1542724503.130666 13032
1542724503.131991 0
1542724503.133361 11584
1542724503.134660 0
1542724503.135774 5792
1542724503.136986 5792
1542724503.137058 0
1542724503.138196 11584
1542724503.138216 0
1542724503.139434 0
1542724503.140619 5792
1542724503.141831 11584
1542724503.141922 0
1542724503.143203 0
1542724503.144260 30408
1542724503.145596 0
1542724503.150613 11584
1542724503.151915 0
1542724503.153034 17376
1542724503.154345 0
1542724503.156708 41992
1542724503.158107 0
1542724503.165487 41992
1542724503.166797 0
1542724503.174268 11584
1542724503.175605 0
1542724503.176692 17376
1542724503.178068 0
1542724503.180326 30408
1542724503.180461 0
1542724503.186648 15952
1542724503.186777 0
1542724503.190034 47784
1542724503.190215 0
1542724503.199989 47784
1542724503.200140 0
1542724503.210019 47784
1542724503.210174 0
1542724503.220011 30408
1542724503.221319 0
1542724503.226370 47784
1542724503.226545 0
1542724503.236360 47784
1542724503.236530 0
1542724503.246354 47784
1542724503.246509 0
1542724503.256347 47784
1542724503.256503 0
1542724503.266340 47784
1542724503.266493 0
1542724503.276329 47784
1542724503.276497 0
1542724503.286289 47784
1542724503.286448 0
1542724503.296316 47784
1542724503.296475 0
1542724503.306307 47784
1542724503.306463 0
1542724503.316302 26064
1542724503.317667 0
1542724503.321751 46336
1542724503.323148 0
1542724503.331441 36200
1542724503.332814 0
1542724503.338972 23168
1542724503.340292 0
1542724503.343856 23168
1542724503.345155 0
1542724503.348662 13032
1542724503.350002 0
1542724503.351424 11584
1542724503.352771 0
1542724503.353812 28960
1542724503.355219 0
1542724503.359904 24616
1542724503.361201 0
1542724503.365014 47784
1542724503.365178 0
1542724503.375043 4344
1542724503.375912 7240
1542724503.376023 0
1542724503.377232 0
1542724503.377427 23168
1542724503.378795 0
1542724503.382310 11584
1542724503.383654 0
1542724503.384701 11584
1542724503.385986 0
1542724503.387117 47784
1542724503.387263 0
1542724503.397149 5792
1542724503.398319 5792
1542724503.398430 0
1542724503.399530 30408
1542724503.399612 0
1542724503.400875 0
1542724503.405931 11584
1542724503.407224 0
1542724503.408315 28960
1542724503.409646 0
1542724503.414371 41992
1542724503.415651 0
1542724503.423153 17376
1542724503.424441 0
1542724503.426786 47784
1542724503.426950 0
1542724503.436778 11584
1542724503.438088 0
1542724503.439201 5792
1542724503.440409 5792
1542724503.440460 0
1542724503.441620 5792
1542724503.441695 0
1542724503.442831 11584
1542724503.442904 0
1542724503.444144 0
1542724503.445256 13032
1542724503.446521 0
1542724503.447980 5792
1542724503.449190 17376
1542724503.449214 0
1542724503.450433 0
1542724503.452827 17376
1542724503.454135 0
1542724503.456459 13032
1542724503.456568 0
1542724503.459183 47784
1542724503.459357 0
1542724503.469178 47784
1542724503.469336 0
1542724503.479170 47784
1542724503.479321 0
1542724503.489163 47784
1542724503.489321 0
1542724503.499193 47784
1542724503.499357 0
1542724503.509186 5792
1542724503.510356 47784
1542724503.510495 0
1542724503.510533 0
1542724503.520350 47784
1542724503.520487 0
1542724503.530379 47784
1542724503.530536 0
1542724503.540373 47784
1542724503.540524 0
1542724503.550326 47784
1542724503.550480 0
1542724503.560323 47784
1542724503.560465 0
1542724503.570313 47784
1542724503.570464 0
1542724503.580306 47784
1542724503.580444 0
1542724503.590297 47784
1542724503.590450 0
1542724503.600290 14480
1542724503.601590 0
1542724503.603319 47784
1542724503.603480 0
1542724503.613309 47784
1542724503.613454 0
1542724503.623302 4344
1542724503.624208 47784
1542724503.624345 0
1542724503.624393 0
1542724503.634203 47784
1542724503.634348 0
1542724503.644196 5792
1542724503.645405 5792
1542724503.645480 0
1542724503.646616 5792
1542724503.646690 0
1542724503.647827 5792
1542724503.647900 0
1542724503.649038 11584
1542724503.649110 0
1542724503.650346 0
1542724503.651463 30408
1542724503.652752 0
1542724503.657822 34752
1542724503.659089 0
1542724503.665089 36200
1542724503.666428 0
1542724503.672659 17376
1542724503.673965 0
1542724503.676292 11584
1542724503.677574 0
1542724503.678714 5792
1542724503.679924 7240
1542724503.679993 0
1542724503.681241 0
1542724503.681438 11584
1542724503.682678 0
1542724503.683864 5792
1542724503.685071 28960
1542724503.685147 0
1542724503.686402 0
1542724503.691128 24616
1542724503.692432 0
1542724503.696278 17376
1542724503.697537 0
1542724503.699913 28960
1542724503.701249 0
1542724503.705967 47784
1542724503.706133 0
1542724503.715963 47784
1542724503.716111 0
1542724503.725990 5792
1542724503.727160 5792
1542724503.727220 0
1542724503.728372 5792
1542724503.728447 0
1542724503.729583 11584
1542724503.729654 0
1542724503.730892 0
1542724503.732044 18824
1542724503.732187 0
1542724503.735981 2504
1542724503.736098 0
1542724503.736469 40544
1542724503.737860 0
1542724503.744987 47784
1542724503.745183 0
1542724503.754980 47784
1542724503.755133 0
1542724503.764972 47784
1542724503.765127 0
1542724503.774964 47784
1542724503.775114 0
1542724503.784957 47784
1542724503.785105 0
1542724503.794951 47784
1542724503.795115 0
1542724503.804942 47784
1542724503.805100 0
1542724503.814935 47784
1542724503.815089 0
1542724503.824890 47784
1542724503.825040 0
1542724503.834919 47784
1542724503.835071 0
1542724503.844911 36200
1542724503.846240 0
1542724503.852481 47784
1542724503.852660 0
1542724503.862473 47784
1542724503.862625 0
1542724503.872466 47784
1542724503.872616 0
1542724503.882458 28960
1542724503.883773 0
1542724503.888514 47784
1542724503.888689 0
1542724503.898506 47784
1542724503.898672 0
1542724503.908499 4344
1542724503.909367 47784
1542724503.909499 0
1542724503.909546 0
1542724503.919365 47784
1542724503.919513 0
1542724503.929358 47784
1542724503.929504 0
1542724503.939384 5792
1542724503.940556 11584
1542724503.940646 0
1542724503.941923 0
1542724503.943016 17376
1542724503.944391 0
1542724503.946652 47784
1542724503.946828 0
1542724503.956644 31856
1542724503.958016 0
1542724503.963305 296
1542724503.963466 0
1542724504.023682 0
